platform,course name,instructor,subject,image,description,link,rating
simplilearn ,TensorFlow 101 : Master the Python library Essentials,Simplilearn Instructors,python,https://tse4.mm.bing.net/th?id=OIP.d27A5K4i63BktGDEg25hqAHaEl&pid=Api&P=2,"This Free TensorFlow tutorial is designed for beginners who are looking to learn about TensorFlow, its functionalities. Use Cases in building and training machine learning models. This free course covers the fundamentals of TensorFlow, including its architecture and components, with hands-on experience working with TensorFlow to build various machine learning models.",https://www.simplilearn.com/free-tensorflow-python-course-skillup?tag=python,4.5
simplilearn ,Getting Python Interview Ready,Simplilearn Instructors,python,https://tse4.mm.bing.net/th?id=OIP.d27A5K4i63BktGDEg25hqAHaEl&pid=Api&P=3,"This Python Interview Course is the ultimate answer if you are looking to crack a job in python. It will take you through all the questions that can be expected from a python developer with answers explained in Hindi. In this Interview questions series, you will learn questions and answers with python basics and advanced topics that will help you get your desired python job.",https://www.simplilearn.com/free-python-foundation-course-skillup?tag=python,4.5
simplilearn ,Matplotlib 101 : Python Fundamentals to become a Data Scientist,Simplilearn Instructors,python,https://tse4.mm.bing.net/th?id=OIP.d27A5K4i63BktGDEg25hqAHaEl&pid=Api&P=4,The Introduction to Matplot Python course is the go to course if you are learning to visualize data using Python. In this free Matplotlib course you will learn how to plot data using Matplotlib along with data charts and grids. To learn the Introduction to Matplot Python course you need a basic knowledge of Python Programming.,https://www.simplilearn.com/free-matplot-python-course-skillup?tag=python,4.5
great learning,Python for Data Science,great learning academy,python,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScxXumhDRjhfze2E9TnvIf5A6w4s3MPuwtsGDBpLc-RGVz4TVK701EYWqVkD-3wn2WAhI&usqp=CAU,Discover the perks of Python for Data Science in our free course. Learn about the architecture and components of Data Science and Python packages- NumPy and Pandas. Build your career in Data Science with this beginner's course.,https://www.mygreatlearning.com/academy/learn-for-free/courses/python-for-data-science3,4.4
great learning,Python for Non-Programmers,great learning academy,python,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScxXumhDRjhfze2E9TnvIf5A6w4s3MPuwtsGDBpLc-RGVz4TVK701EYWqVkD-3wn2WAhI&usqp=CAU,The Python for beginners course gets you through the skills needed to learn Python and popular Python libraries. This course also introduces you to the Python Syntax walkthrough and Python Developer Salary. You can unlock your new skills with this Python tutorial for non-programmers and build foundation knowledge on the most popular programming language of 2021.,https://www.mygreatlearning.com/academy/learn-for-free/courses/python-for-non-programmers1,4.4
great learning,Python Projects,great learning academy,python,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScxXumhDRjhfze2E9TnvIf5A6w4s3MPuwtsGDBpLc-RGVz4TVK701EYWqVkD-3wn2WAhI&usqp=CAU,Get hands-on experience on Apache Hive to work with innovative Python project ideas. Gain a solid hold on Machine Learning by practicing with beginner-level Python projects by enrolling in this free online course.,https://www.mygreatlearning.com/academy/learn-for-free/courses/python-projects-for-beginners,4.3
great learning,Python Projects,great learning academy,python,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScxXumhDRjhfze2E9TnvIf5A6w4s3MPuwtsGDBpLc-RGVz4TVK701EYWqVkD-3wn2WAhI&usqp=CAU,Learn Python Projects for free and understand the way to solve complex problems with source codes,https://www.mygreatlearning.com/academy/learn-for-free/courses/python-projects,4.2
udemy,"Digital Electronics: Robotics, learn by building module II",Ian Juby,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6I-E2vEVMzIji5olQsPcLmGjc4YtDMroFdQ&usqp=CAU,"This series of ""Robotics: Learn by building"" modules has an end-goal focus on the diverse field of robotics. In module I we learned the basics of electricity and electronics. In this module II you further develop your knowledge and skills to include digital electronics and practice your skills on real-life digital components.",https://www.udemy.com/course/digital-electronics-robotics-learn-by-building-module-ii/,4.9
coursera,"Modern Robotics: Mechanics, Planning, and Control Specialization",Kevin Lynch,robotics,https://tse1.mm.bing.net/th?id=OIP.9CfSBAOgQtME43cyzZDpMgHaEX&pid=Api&P=0,"The most important concepts in modern robotics. A study of the kinematics, dynamics, motion planning, and control of mobile robots and robot arms.",https://www.coursera.org/specializations/modernrobotics,4.8
coursera,Robotic Process Automation (RPA) Specialization,UI Path,robotics,https://tse1.mm.bing.net/th?id=OIP.9CfSBAOgQtME43cyzZDpMgHaEX&pid=Api&P=0,The Robotic Process Automation (RPA) specialization offers comprehensive knowledge and professional-level skills focused on developing and deploying software robots. It starts with the basic concepts of Robotic Process Automation. ,https://www.coursera.org/specializations/roboticprocessautomation#about,4.7
coursera,"Modern Robotics, Course 1: Foundations of Robot Motion",Kevin Lynch,robotics,https://tse1.mm.bing.net/th?id=OIP.9CfSBAOgQtME43cyzZDpMgHaEX&pid=Api&P=0,"This specialization, consisting of six short courses, is serious preparation for serious students who hope to work in the field of robotics or to undertake advanced study. It is not a sampler.",https://www.coursera.org/learn/modernrobotics-course1,4.7
udemy,ROS2 Robotics Developer Course - Using ROS2 In Python,"Raymond Andrade
",robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6I-E2vEVMzIji5olQsPcLmGjc4YtDMroFdQ&usqp=CAU,"The course is designed for beginners with little, to no experience using ROS2. The coding in this course is done in Python 3 using ROS2 Humble. We will go over installation of ROS2, how to develop code that uses the framework, and even go over simulation tools so you can make your own robot and control it in simulation, with code that can easily be ported to a real robotic system.",https://www.udemy.com/course/ros2-robotics-developer-course-using-ros2-in-python/,4.7
udemy,Complete UiPath RPA Developer Course: Build 7 Robots,Leon Petrou,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6I-E2vEVMzIji5olQsPcLmGjc4YtDMroFdQ&usqp=CAU,Welcome to the Complete UiPath RPA Developer Course: Build 7 Robots where you will learn everything you need to know to get started as a Robotic Process Automation (RPA) developer. Learn and master UiPath Studio and then build state-of-the-art software robots from scratch.,https://www.udemy.com/course/complete-uipath-rpa-developer-course/,4.7
udemy,"Electricity & electronics - Robotics, learn by building",Ian Juby,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6I-E2vEVMzIji5olQsPcLmGjc4YtDMroFdQ&usqp=CAU,"You can open all kinds of doors for advancement in so many careers with a basic understanding of electronics. Think of all of the fields and hobbies that involve electronics to some degree! This ""Robotics: Learn by building"" series of courses focuses on robotics - which itself is a very diverse field that has application in everything from industry, manufacturing, laboratory work, or military, even in home automation.",https://www.udemy.com/course/analog-electronics-robotics-learn-by-building/,4.6
great learning,Robotic Process Automation,great learning academy,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDGa5voJ4BzSAvse6-ro5ZeuZ8CpyWyEDoy9mqgHoTObvu33v3ETzUsqBPF_lj12r2oq4&usqp=CAU,"Learn rpa from basics in this free online training. Robotic process automation tutorial is taught hands-on by experts. Learn about understanding, components in rpa & lot more. Best For Beginners. Start with rpa course now!",https://www.mygreatlearning.com/academy/learn-for-free/courses/robotic-process-automation,4.6
coursera,Robotics: Aerial Robotics,Vijay Kumar,robotics,https://tse1.mm.bing.net/th?id=OIP.9CfSBAOgQtME43cyzZDpMgHaEX&pid=Api&P=0,"How can we create agile micro aerial vehicles that are able to operate autonomously in cluttered indoor and outdoor environments? You will gain an introduction to the mechanics of flight and the design of quadrotor flying robots and will be able to develop dynamic models, derive controllers, and synthesize planners for operating in three dimensional environments.",https://www.coursera.org/learn/robotics-flight,4.5
udemy,Industrial Robotics,Fabrizio Frigeni,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6I-E2vEVMzIji5olQsPcLmGjc4YtDMroFdQ&usqp=CAU,"Learn how an industrial 6-axes anthropomorphic robot works. We will start by building its kinematic model step-by-step, then plan geometrical paths and optimize motion trajectories. We will learn how to correctly size the electric motors and understand the fine-tuning procedures for the servo drives. We will describe calibration procedures for the arm, tool and cell, and finally generate a realistic digital twin for your simulations!",https://www.udemy.com/course/industrial-robotics/,4.5
simplilearn ,Introduction to Robotic Process Automation (RPA),Simplilearn Instructors,robotics,https://tse1.mm.bing.net/th?id=OIP.gtpRi1tAKq_HQ9vNEFql3QHaDt&pid=Api&P=0,"This RPA basics program offers the work-ready training needed to improve real-time business operations and processes. Learn how to implement RPA in an enterprise, RPA tools, and how RPA works through real-world case studies. This program is ideal for anyone looking to learn RPA and become an RPA analyst, RPA developer, or RPA architect.",https://www.simplilearn.com/learn-rpa-basics-skillup?term=robo,4.5
simplilearn ,Introduction to Neural Network,Simplilearn Instructors,robotics,https://tse1.mm.bing.net/th?id=OIP.gtpRi1tAKq_HQ9vNEFql3QHaDt&pid=Api&P=2,"This free course will help you learn neural networks from scratch. It will help you understand the basics of neural networks and their different types. Find out about data processing by neurons, backpropagation, gradient descent algorithms, convolution neural networks, and recurrent neural networks.",https://www.simplilearn.com/neural-network-training-from-scratch-free-course-skillup?tag=Artificial%20Intelligence,4.5
great learning,Python Automation Project,Shambhavi Gupta,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDGa5voJ4BzSAvse6-ro5ZeuZ8CpyWyEDoy9mqgHoTObvu33v3ETzUsqBPF_lj12r2oq4&usqp=CAU,Learn to develop top Python automation projects like a voice command recognition system and more.,https://www.mygreatlearning.com/academy/learn-for-free/courses/python-automation-project,4.4
simplilearn ,Image Recognition Basics for Beginners course,Simplilearn Instructors,robotics,https://tse1.mm.bing.net/th?id=OIP.gtpRi1tAKq_HQ9vNEFql3QHaDt&pid=Api&P=1,"The free Image Recognition course focuses on image processing and Image Recognition techniques that facilitate object detection. You will learn how to process data from image files, classify different types of images and work with different neural networks.",https://www.simplilearn.com/introduction-to-image-recognition-basics-skillup?tag=Artificial%20Intelligence,4.4
coursera,Robotics Specialization,Vijay Kumar,robotics,https://tse1.mm.bing.net/th?id=OIP.9CfSBAOgQtME43cyzZDpMgHaEX&pid=Api&P=0,Learn the Building Blocks for a Career in Robotics. Gain experience programming robots to perform in situations and for use in crisis management,https://www.coursera.org/specializations/robotics,4.3
great learning,Career in Artificial Intelligence,great learning academy,robotics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDGa5voJ4BzSAvse6-ro5ZeuZ8CpyWyEDoy9mqgHoTObvu33v3ETzUsqBPF_lj12r2oq4&usqp=CAU," This course provides really important information in terms of the career roadmap, top applications and even giving you an important comparison between Data Science, Machine Learning and Artificial Intelligence as well.",https://www.mygreatlearning.com/academy/learn-for-free/courses/career-in-artificial-intelligence,4.3
